id,scene,conversation
the_bubbler_cat_noir_0001,Rooftops. Ladybug is running towards the fireworks.,"Ladybug: But adults keep children safe and protected. They care for their kids, they love them!
Cat Noir: (to himself) Most adults do anyhow. (Cat Noir is talking about his civilian self's father, Gabriel) (to Bubbler) You must bring the adults back!
Bubbler: Nope, never. Know what, since you care about these adults so much, why don't you go float with them for a while? (he runs at them and kicks the bubble high up into the sky. Ladybug and Cat Noir scream and the teenagers gasp.)"
the_bubbler_cat_noir_0002,Green bubble up in the sky. Ladybug and Cat Noir are trying to burst the bubble.,"Ladybug: Use your Cataclysm!
Cat Noir: Couldn't you have said that five hundred feet ago?
Ladybug: We can't stay stuck in this bubble together forever. (Cat Noir smirks, Ladybug facepalms)
Cat Noir: Cataclysm! (touches the bubble and it bursts. They start falling)
Ladybug: Should we see if you land on your feet this time?
Cat Noir: No, thanks!
Ladybug: Your stick, there! (points to the Eiffel Tower)
Cat Noir: Got it! (throws his staff so hard it gets stuck in the Eiffel Tower. Ladybug takes his hand.)
Ladybug: Hang on! (she throws her yo-yo. It catches around the Cat Noir's staff, and they swing and land safely.)
Cat Noir: Good thing cats aren't afraid of heights
Ladybug: We've got to get to his bubble sword, that's got to be where the akuma is. (Cat Noir's ring beeps.)
Cat Noir: We Better hurry"
the_bubbler_cat_noir_0003,Agreste Mansion front. The Bubbler tries to get the party going again.,"Bubbler: Outer space is the next stop for your precious peeps, and they're never coming back!
Cat Noir: I'm gonna switch back soon, hurry
Ladybug: Lucky Charm! (The Lucky Charm superpower gives her a big wrench)
Cat Noir: Your... plumbing skill is gonna help us out? (Ladybug shrugs and The Bubbler throws more explosive bubbles at Cat Noir. He dodges them, ending up atop a beam.)"
the_bubbler_cat_noir_0004,Agreste Mansion front. The Bubbler tries to get the party going again.,"Cat Noir: Your... plumbing skill is gonna help us out? (Ladybug shrugs and The Bubbler throws more explosive bubbles at Cat Noir. He dodges them, ending up atop a beam.)
Cat Noir: Could use a little work! Is that all you got?
Ladybug: (her Lucky Vision shows her a vent, a vent pipe, the screw connecting them, and the wrench) Got it! (she runs towards the pipe while Cat Noir is still dodging bubbles. She loosens the screw and the pipe comes off. It goes up to where Cat Noir is standing.) Cat Noir, cover me! (Cat Noir takes the pipe)
Cat Noir: Go on! (The Bubbler throws more bubbles at him, but the air flowing from the pipe deflects them. The Bubbler raises his bubble sword once again, but Ladybug throws her yo-yo and snatches the sword, bringing it to her. She breaks the sword in half with her knees. The akuma flies out of the sword.)
Ladybug: Get out of there, you nasty bug. No more evil doing for you, little akuma. (opens her yo-yo) Time to de-evilize! (captures the akuma and closes the yo-yo) Gotcha! (opens the yo-yo again and releases purified butterfly.) Bye-bye, little butterfly. Miraculous Ladybug! (throws the wrench up in the sky, and the magical ladybugs' cleansing light returns every adult to safety. The Bubbler turns back to Nino.)"
the_collector_cat_noir_0001,Gabriel's atelier. Ladybug and Cat Noir find many broken pieces of furniture as they come to investigate.,"Ladybug: The akuma's gotta be in that book!
Cat Noir: Yeah, but if we touch it, we'll disappear!
Ladybug: Lucky Charm! (A set of pedals appears) A pedal? (Ladybug tries her Lucky Vision to figure out what to do with the pedal, but sees nothing.) I have no idea what to do with this. We need to stall him"
the_collector_cat_noir_0002,Gabriel's atelier. Ladybug and Cat Noir find many broken pieces of furniture as they come to investigate.,"Ladybug: No!
Cat Noir: So that must mean...Gabriel Agreste can't possibly be Hawk Moth, since he's been akumatized!
Ladybug: You call Agreste turning into the Collector good news?!"
the_collector_cat_noir_0003,Adrien's room. Ladybug and Cat Noir arrive there after the Collector chases them up there.,"Ladybug: Cat Noir, I need ammunition!
Cat Noir: You need what?
Ladybug: We're gonna complete his collection!
Cat Noir: Very smart M'Lady, quite ingenious
Ladybug: Less talking, more doing!
Cat Noir: Cataclysm!
Ladybug: Ready, Cat Noir?
Cat Noir: I'm always ready for you, M'Lady!
Ladybug: Come on! Come on!
Cat Noir: No more ammo!"
the_collector_cat_noir_0004,Adrien's room. Ladybug and Cat Noir arrive there after the Collector chases them up there.,"Ladybug: (notices the spots on her earring are about to wear off and warns Cat Noir) We're about to transform back. Goodbye, Mr. Agreste
Cat Noir: Don't worry yourself, sir. I'm sure your son is safe and sound
Gabriel: See you very soon!"
the_dark_castle_cat_noir_0001,Rooftop near the Louvre. Cat Noir joins Ladybug on the roof.,"Cat Noir: M'lady
Cat Noir: You think they're trying to get in for free?
Ladybug: I doubt they're fans of art
Cat Noir: They don't look like fans of ours either
Ladybug: It's nice of you to join us but we'll take the unguided tour!
Cat Noir: Cata-
Ladybug: Careful, kitty! You could hurt the akumatized villain if they turn out to be one of them!
Cat Noir: You're right, m'lady"
the_dark_castle_cat_noir_0002,Rooftop near the Louvre. Cat Noir joins Ladybug on the roof.,"Cat Noir: You're right, m'lady
Cat Noir: Huh? No one! May I?
Ladybug: Sure, kitty
Cat Noir: Cataclysm! (He destroys the moving armor completely) There's no ultrakuma in this one!
Ladybug: (Knocks a knight's head off with her yo-yo.) No one in here either!
Cat Noir: Come on, where's the akumatized villain?"
the_dark_castle_cat_noir_0003,"Interior of the Louvre. The heroes jump into the building through the broken glass pyramid, where they face off against more knights.","Dark Castle: Decadent art that tarnishes the values of monarchy!
Cat Noir: More like art that upholds the values of democracy!
Dark Castle: There is nothing you can do to stop the return of monarchy!"
the_dark_castle_cat_noir_0004,"Exterior of the Louvre. They make it out, getting out of the Louvre through the broken glass pyramid and stopping in front of it.","Cat Noir: Cataclysm!
Cat Noir: M'lady, I think I found the akumatized object
Dark Castle: You'll never reduce the monarchy to ashes"
the_dark_castle_cat_noir_0005,"Exterior of the Louvre. They make it out, getting out of the Louvre through the broken glass pyramid and stopping in front of it.","Dark Castle: Tallyho!
Cat Noir: (slightly out of breath) How are we supposed to know where it'll reappear next?
Ladybug: We can't without a great stroke of luck
Cat Noir: Are you suggesting a picnic, m'lady?
Ladybug: No, I have another plan. A tied-up one"
the_dark_castle_cat_noir_0006,"Exterior of the Louvre. They make it out, getting out of the Louvre through the broken glass pyramid and stopping in front of it.","Ladybug: and
Cat Noir: Pound it!
Ladybug: Bunnynette, I'm done!"
the_dark_owl_cat_noir_0001,Place des Vosges,"Ladybug: Mr. Owl, we've told you already. It's not the same for us. We're (real) superheroes!
Cat Noir: With (real) superpowers! (Whiskers meows when Cat Noir hands him to Mrs. Michelle) And magic suits
Mr. Damoclès: I know. But since I was a little boy, I only ever dreamed of becoming a real superhero!"
the_dark_owl_cat_noir_0002,Alya's room. Alya hangs up her phone.,"Alya: So, how was I?
Cat Noir: Nailed it!
Ladybug: Now you just need to put this on"
the_dark_owl_cat_noir_0003,"Place des Vosges. Mr. Damoclès arrives to ""rescue"" Ladybug and Cat Noir","Ladybug: We're sorry Mr...Owl. We didn't mean to!
Cat Noir: Don't take it the wrong way!
Alya: (takes off her costume and returns the fake Miraculouses to Ladybug) Sorry it was a bust, Ladybug. You were trying to do the right thing
Cat Noir: Yeah. Now we just have to hope no one hears about it"
the_dark_owl_cat_noir_0004,Stade des Princes. Cat Noir arrives to look for Dark Owl.,"Dark Owl: Ha! (catches the detonator) Hoo-Oops! Time flies! This is your last chance to save that helpless kitten! (throws the detonator onto the top of the crate)
Cat Noir: What's he get against cats?
Ladybug: Heroes don't hurt innocent beings, Dark Owl!"
the_dark_owl_cat_noir_0005,Inside the crate,"Ladybug: Close your eyes, and no peeking
Cat Noir: We can't do this
Ladybug: Trust me. (Ladybug and Cat Noir both close their eyes) Spots off. (transformed back to Marinette)
Cat Noir: Claws in. (transformed back to Adrien)"
the_dark_owl_cat_noir_0006,Stade des Princes.,"Ladybug: Hey, what did you expect? (While Ladybug speaks, a flashback shows Marinette switching the Miraculouses with the fake ones. She also gave Tikki a macaron which the latter also shares it with Plagg) A superhero never reveals her secrets I'd thought you know better. I've got plan A, plan B and all the alphabets to Z. Did you really think we could give you our Miraculouses? We're superheroes! We are Ladybug
Cat Noir: and Cat Noir! By the way, say hi to Hawk Moth for us. (Cat Noir chuckles) Hope he enjoys his new toys!
Hawk Moth: (from his lair as he steps on the fake Miraculouses) Destroy them, Dark Owl! If you fail again you can bid your superpowers farewell!"
the_dark_owl_cat_noir_0007,Stade des Princes.,"Ladybug: The Knightowl has a partner! So does Dark Owl!
Cat Noir: (restraining Dark Owl) He's all yours, my Lady
Ladybug: Dark Owl's akumatized object isn't just on him! It's in his lair! Don't let him get away, Cat Noir. I'm off to the school
Cat Noir: See that? Reading comic books can save lives"
the_evillustrator_cat_noir_0001,"Meanwhile at Le Grand Paris Hotel, Ladybug and Cat Noir had a discussion with Chloé in her room about Nathaniel becoming the Evillustrator by Hawk Moth and his akuma","Ladybug: Sorry, I'm just a little camera shy
Cat Noir: Looks like somebody's got a fan!
Ladybug: Yeah, great
Cat Noir: So what's the deal? Why are you acting so weird? Come on, you gotta admit that having this girl worship you is pretty awesome
Ladybug: (sees Nathaniel's drawing, spoiled by Chloé) Ugh, seriously? I'm over this! Let's go!
Cat Noir: Are you kidding me? And what if the Evillustrator attacks her again?
Ladybug: Fine! You stay! Later!
Cat Noir: What do you mean later?
Ladybug: I mean, you're the one who wants to protect her, so you don't need me. So, later! (swings away)"
the_evillustrator_cat_noir_0002,Dupain-Cheng house. Sabrina arrives at the front door.,"Sabrina: (grabs homework) I can't believe I did your geography homework for you
Cat Noir: Whoo-hoo! I thought I was going to have to save you from that girl's claws. Get it? Claws? Hey, I haven't even introduced myself. I'm Cat Noir
Marinette: Uh, yeah... I know! You kinda save the day all the time and stuff...I'm Marinette! So... What are you doing here?
Cat Noir: Well, that birthday boy date of yours is bad news. But don't worry. You'll be safe with me
Marinette: That puts my mind at ease
Cat Noir: But I am going to need a little help. Care to assist a superhero?
Marinette: (turns around, making faces) What about Ladybug? Aren't you a duo?
Cat Noir: She's busy with something tonight, so...You get to be my Ladybug
Marinette: (stops and turns back around) Me and Cat Noir? Fighting crime together? Amaazing! What do I do?
Cat Noir: Just get that drawing pencil away from it, little lady. I'll take care of the rest. (jumps away)
Marinette: (giggles)"
the_evillustrator_cat_noir_0003,"The Seine, near Notre Dame, at night. The Evillustrator is preparing everything for his birthday date.","Evillustrator: And I'm taking back my promise! Chloé's gonna get a little lesson she'll never forget! (erases a hole in the boat, making it start to sink, and escapes)
Cat Noir: We've been penned in! Literally!
Marinette: Cat Noir, your stick! Like this! (indicates placing the stick against the ceiling of the cube) And extend it!
Cat Noir: Great thinking!
Marinette: Yeah...I'm a genius
Cat Noir: Gotta go. A superhero's work is never done. (starts counting on fingers) Damsels in distress, ladies in waiting... I've got a lot more saving to do. You can thank me later. (jumps away)"
the_evillustrator_cat_noir_0004,The hotel.,"Chloé: Oh! It's not true! Everybody adores me!
Cat Noir: Look out! (gets knocked out by one of the gloves)
Ladybug: The light! Cat Noir! He can't draw in the dark!
Cat Noir: Got it! (sees a light switch)"
the_evillustrator_cat_noir_0005,The hotel.,"Cat Noir: Got it! (sees a light switch)
Cat Noir: Cataclysm! (uses his Cataclysm to hit the light switch, but the Evillustrator erases it, and Cat Noir breaks the wall instead)
Evillustrator: Here you go, kitty. (draws a ball and chain) A little ball and chain to play with. (they appear on Cat Noir's ankle)
Cat Noir: Hey!
Evillustrator: Sadly, those who get in my way get erased. (erases a giant hole in the floor, and Cat Noir is about to fall into it. Ladybug tries not to fall)
Cat Noir: (his Miraculous beeps, showing one pad) No, no, no, no, no!"
